Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
12/01/2022,13:00,124,1.3,44.0,0.8,28.3,45.7,0.0,1011,16.8,5.8,9
12/01/2022,14:00,116,1.6,44.3,1.0,28.3,45.3,0.0,1011,17.4,5.6,9
12/01/2022,15:00,114,1.6,39.9,1.1,27.5,45.6,0.0,1010,16.8,5.4,8
12/01/2022,16:00,110,1.6,38.8,1.0,26.9,47.9,0.0,1010,15.7,5.2,8
12/01/2022,17:00,117,1.5,40.6,0.9,26.3,51.3,0.0,1011,16.4,5.3,9
12/01/2022,18:00,123,1.2,44.5,0.8,25.6,56.9,0.0,1012,15.4,5.8,11
12/01/2022,19:00,116,1.0,41.1,0.6,24.9,59.7,0.0,1012,16.5,6.0,11
12/01/2022,20:00,116,0.7,45.7,0.4,24.4,61.3,0.0,1013,17.0,6.3,12
12/01/2022,21:00,107,0.8,34.7,0.4,24.0,62.4,0.0,1013,16.1,6.1,11
12/01/2022,22:00,121,0.6,50.3,0.4,23.7,64.0,0.0,1013,16.3,6.1,11
12/01/2022,23:00,151,0.6,48.2,0.4,23.7,63.9,0.0,1012,17.4,6.2,12
13/01/2022,00:00,194,0.5,45.2,0.3,23.3,66.4,0.0,1012,18.1,6.5,13
13/01/2022,01:00,214,0.5,54.3,0.4,22.8,71.4,0.0,1011,16.9,6.6,11
13/01/2022,02:00,213,0.6,52.8,0.5,22.1,72.2,0.0,1011,15.5,6.6,13
13/01/2022,03:00,210,0.4,71.3,0.4,21.7,72.3,0.0,1011,14.9,5.8,12
13/01/2022,04:00,216,0.3,57.2,0.3,21.6,73.9,0.0,1011,15.2,5.8,12
13/01/2022,05:00,208,0.4,71.3,0.4,22.0,72.9,0.0,1011,16.2,5.9,13
13/01/2022,06:00,218,0.3,65.8,0.3,22.9,68.1,0.0,1012,19.7,6.4,15
13/01/2022,07:00,176,0.8,55.5,0.6,24.8,60.0,0.0,1012,22.2,6.6,14
13/01/2022,08:00,154,1.3,42.8,0.8,25.8,54.4,0.0,1012,20.9,6.0,11
13/01/2022,09:00,138,1.1,45.0,0.7,26.7,49.6,0.0,1012,18.8,5.6,9
13/01/2022,10:00,153,1.3,51.7,0.8,27.3,45.1,0.0,1012,17.7,5.2,8
13/01/2022,11:00,139,1.2,48.6,0.8,28.2,42.0,0.0,1011,18.1,5.1,8
13/01/2022,12:00,129,1.0,53.1,0.9,28.6,41.3,0.0,1010,16.1,4.9,8
13/01/2022,13:00,103,1.2,48.0,0.9,28.6,41.6,0.0,1010,16.4,4.9,8
13/01/2022,14:00,128,1.3,44.7,0.9,28.5,41.9,0.0,1009,16.3,4.9,8
13/01/2022,15:00,99,1.6,37.3,0.9,27.8,45.1,0.0,1009,13.1,4.8,7
13/01/2022,16:00,112,1.5,43.1,1.0,26.9,48.5,0.0,1009,15.5,4.8,8
13/01/2022,17:00,99,1.5,39.2,0.9,26.1,51.7,0.0,1010,12.8,4.7,8
13/01/2022,18:00,107,1.3,39.1,0.8,25.5,52.7,0.0,1010,12.2,4.8,8
13/01/2022,19:00,111,1.1,44.8,0.7,25.0,53.5,0.0,1010,13.7,4.9,9
13/01/2022,20:00,105,0.7,42.2,0.5,24.4,56.0,0.0,1010,13.4,4.9,8
13/01/2022,21:00,116,0.6,43.9,0.3,23.9,58.1,0.0,1010,14.2,5.0,9
13/01/2022,22:00,148,0.5,53.0,0.3,23.5,60.2,0.0,1010,16.8,5.1,9
13/01/2022,23:00,196,0.3,49.8,0.3,22.9,62.7,0.0,1009,14.5,5.1,10
14/01/2022,00:00,219,0.2,63.8,0.3,22.6,63.5,0.0,1008,15.4,5.6,11
14/01/2022,01:00,243,0.3,62.2,0.3,21.8,66.5,0.0,1008,13.6,5.6,10
14/01/2022,02:00,226,0.3,73.3,0.4,21.3,67.4,0.0,1008,12.7,4.8,9
14/01/2022,03:00,231,0.3,67.3,0.4,21.2,68.2,0.0,1008,11.3,4.6,9
14/01/2022,04:00,236,0.3,63.8,0.4,21.0,68.7,0.0,1008,11.5,4.8,9
14/01/2022,05:00,262,0.3,64.0,0.4,21.0,68.7,0.0,1008,12.4,5.0,10
14/01/2022,06:00,211,0.4,75.3,0.4,22.1,64.9,0.0,1009,12.6,5.1,11
14/01/2022,07:00,218,0.3,72.4,0.4,24.1,60.1,0.0,1009,17.9,6.1,13
14/01/2022,08:00,212,0.4,73.6,0.5,25.5,58.1,0.0,1009,20.4,7.0,16
14/01/2022,09:00,215,0.6,57.5,0.5,26.4,56.0,0.0,1009,19.7,7.1,15
14/01/2022,10:00,206,0.2,66.7,0.3,26.9,53.7,0.0,1009,16.9,6.8,15
14/01/2022,11:00,74,0.6,58.8,0.5,27.9,50.5,0.0,1008,19.8,7.4,16
14/01/2022,12:00,58,1.0,44.6,0.8,28.3,51.1,0.0,1007,20.5,7.1,14
14/01/2022,13:00,26,1.3,45.4,0.8,28.4,49.5,0.0,1006,20.0,6.7,12
14/01/2022,14:00,28,1.6,37.2,0.9,27.9,51.1,0.0,1006,22.9,6.8,11
14/01/2022,15:00,45,1.5,41.5,0.9,27.6,51.7,0.0,1005,19.7,6.4,11
14/01/2022,16:00,32,1.5,43.7,1.0,27.1,54.5,0.0,1006,18.6,6.4,13
14/01/2022,17:00,63,1.2,39.5,0.8,26.3,56.4,0.0,1007,19.6,6.6,13
14/01/2022,18:00,29,1.2,41.3,0.7,25.8,58.4,0.0,1007,17.9,6.6,14
14/01/2022,19:00,20,1.1,37.8,0.6,25.3,59.1,0.0,1007,17.4,6.5,14
14/01/2022,20:00,24,0.7,46.6,0.5,25.3,60.3,0.0,1008,19.4,6.8,15
14/01/2022,21:00,23,0.7,47.3,0.5,25.3,60.5,0.0,1008,18.2,6.7,14
14/01/2022,22:00,25,0.6,54.6,0.5,25.1,62.2,0.0,1008,18.5,6.7,14
14/01/2022,23:00,91,0.3,65.6,0.3,24.8,62.9,0.0,1007,17.6,6.6,14
15/01/2022,00:00,120,0.4,44.8,0.3,24.4,65.0,0.0,1006,17.7,6.8,15
15/01/2022,01:00,133,0.4,50.0,0.2,24.0,67.2,0.0,1006,17.9,6.9,12
15/01/2022,02:00,253,0.1,51.7,0.1,23.4,69.9,0.0,1006,16.8,6.6,14
15/01/2022,03:00,217,0.2,54.4,0.2,23.0,74.0,0.0,1006,15.0,6.4,15
15/01/2022,04:00,217,0.2,58.2,0.2,22.2,75.9,0.0,1006,15.0,6.9,17
15/01/2022,05:00,201,0.2,44.5,0.2,22.2,76.5,0.0,1006,16.6,7.2,19
15/01/2022,06:00,228,0.2,63.3,0.2,23.9,68.2,0.0,1007,18.4,7.5,19
15/01/2022,07:00,193,0.6,51.0,0.4,25.1,63.1,0.0,1007,18.0,7.9,20
15/01/2022,08:00,128,0.3,55.2,0.4,26.5,56.7,0.0,1006,19.8,7.5,16
15/01/2022,09:00,25,0.7,38.3,0.5,27.5,51.4,0.0,1006,18.3,6.9,13
15/01/2022,10:00,3,0.8,46.3,0.6,28.2,49.0,0.0,1006,15.5,6.4,13
15/01/2022,11:00,8,1.3,50.0,0.8,28.6,48.4,0.0,1005,16.0,6.4,13
15/01/2022,12:00,16,1.8,34.7,0.9,29.2,45.5,0.0,1005,15.7,6.2,11
15/01/2022,13:00,20,1.7,38.5,0.9,28.9,49.5,0.0,1004,17.0,6.7,13
15/01/2022,14:00,18,1.8,35.6,1.0,28.6,51.5,0.0,1004,17.2,6.5,13
15/01/2022,15:00,16,1.8,33.2,1.0,28.5,50.8,0.0,1004,16.0,6.1,11
15/01/2022,16:00,14,2.1,31.2,1.0,27.8,53.1,0.0,1003,15.3,5.9,11
15/01/2022,17:00,12,2.4,27.1,1.0,27.0,58.0,0.0,1003,15.6,6.0,12
15/01/2022,18:00,11,2.2,27.4,1.0,26.4,63.4,0.0,1004,17.2,6.4,14
15/01/2022,19:00,6,2.2,23.0,0.9,26.1,64.4,0.0,1004,16.7,6.7,15
15/01/2022,20:00,6,1.5,29.1,0.7,26.0,66.5,0.0,1005,16.8,6.9,16
15/01/2022,21:00,358,1.4,32.1,0.7,25.8,67.1,0.0,1005,17.1,6.7,16
15/01/2022,22:00,2,1.1,38.1,0.6,25.6,67.6,0.0,1005,18.6,6.8,15
15/01/2022,23:00,353,1.2,33.9,0.6,25.2,67.0,0.0,1005,19.4,7.1,16
16/01/2022,00:00,349,0.8,47.8,0.5,24.9,66.7,0.0,1005,20.5,7.2,16
16/01/2022,01:00,358,0.7,52.6,0.5,24.6,68.6,0.0,1004,19.0,7.2,12
16/01/2022,02:00,167,0.3,55.9,0.7,23.3,73.4,1.1,1006,15.0,4.9,8
16/01/2022,03:00,360,1.1,33.3,0.5,22.2,79.0,2.7,1005,9.6,3.7,7
16/01/2022,04:00,353,1.5,34.6,0.7,22.4,79.4,0.0,1004,10.4,4.1,7
16/01/2022,05:00,307,0.2,68.1,0.2,22.5,81.4,0.0,1005,12.3,4.9,10
16/01/2022,06:00,250,0.1,65.8,0.2,22.8,76.9,0.0,1005,10.3,4.1,8
16/01/2022,07:00,202,0.6,56.5,0.4,24.1,71.2,0.0,1006,10.6,3.7,7
16/01/2022,08:00,201,0.3,74.9,0.4,25.0,67.0,0.0,1005,11.3,3.6,6
16/01/2022,09:00,198,1.2,41.5,0.6,26.4,60.9,0.0,1005,10.8,3.6,7
16/01/2022,10:00,196,0.8,53.7,0.5,28.5,53.6,0.0,1005,9.8,3.5,6
16/01/2022,11:00,189,0.8,51.4,0.5,29.3,51.5,0.0,1004,9.3,3.7,7
16/01/2022,12:00,39,1.0,41.7,0.7,29.2,53.2,0.0,1004,12.1,4.3,12
16/01/2022,13:00,32,1.2,41.5,0.7,30.2,50.7,0.0,1003,11.5,4.4,11
16/01/2022,14:00,27,1.4,38.3,0.8,29.9,50.2,0.0,1003,10.6,4.2,9
16/01/2022,15:00,21,1.8,29.6,0.9,29.2,54.9,0.0,1002,15.7,5.4,12
16/01/2022,16:00,9,2.3,24.5,0.9,28.1,61.0,0.0,1002,17.4,6.3,14
16/01/2022,17:00,16,1.7,31.1,0.8,27.5,63.0,0.0,1003,18.0,6.7,14
16/01/2022,18:00,16,1.7,30.1,0.9,26.8,68.9,0.0,1004,18.5,6.7,15
16/01/2022,19:00,20,1.5,36.4,0.8,26.7,68.6,0.0,1005,15.0,5.9,12
16/01/2022,20:00,7,1.8,26.9,0.7,26.6,68.5,0.0,1005,15.5,5.9,12
16/01/2022,21:00,6,1.3,28.0,0.6,26.4,69.7,0.0,1006,14.6,5.9,13
16/01/2022,22:00,14,1.0,33.7,0.6,26.2,70.9,0.0,1006,15.9,6.2,13
16/01/2022,23:00,12,1.0,37.2,0.5,26.1,71.7,0.0,1006,18.4,6.7,15
17/01/2022,00:00,8,1.2,32.4,0.6,26.0,72.3,0.0,1006,16.9,6.5,14
17/01/2022,01:00,344,0.6,39.5,0.3,25.8,73.3,0.0,1006,16.4,6.3,11
17/01/2022,02:00,346,0.7,36.8,0.3,25.4,75.1,0.0,1005,17.9,6.9,15
17/01/2022,03:00,348,0.2,74.0,0.2,25.2,74.9,0.0,1005,24.6,7.9,19
17/01/2022,04:00,319,0.2,62.7,0.2,25.0,74.6,0.0,1006,23.1,7.8,19
17/01/2022,05:00,337,0.2,53.9,0.2,25.1,73.3,0.0,1006,21.4,7.4,18
17/01/2022,06:00,349,0.1,74.8,0.2,26.0,69.8,0.0,1007,19.2,6.5,16
17/01/2022,07:00,324,0.1,53.5,0.2,26.8,66.4,0.0,1007,20.2,7.1,18
17/01/2022,08:00,35,0.3,63.6,0.4,28.6,57.3,0.0,1007,17.9,6.8,16
17/01/2022,09:00,18,0.4,47.7,0.5,29.7,50.1,0.0,1007,16.4,6.3,13
17/01/2022,10:00,32,0.7,50.6,0.6,29.7,50.3,0.0,1007,17.4,6.4,13
17/01/2022,11:00,13,1.2,41.5,0.8,30.4,47.8,0.0,1006,14.1,5.4,10
17/01/2022,12:00,14,1.8,37.9,0.9,30.3,49.0,0.0,1006,14.7,5.3,10
17/01/2022,13:00,46,1.3,40.5,0.8,29.7,51.2,0.0,1006,19.1,5.5,11
17/01/2022,14:00,65,1.2,44.3,0.8,29.6,54.8,0.0,1005,21.0,6.5,14
17/01/2022,15:00,32,1.4,41.2,0.9,29.6,55.5,0.0,1005,20.1,5.8,12
17/01/2022,16:00,56,1.2,38.7,0.8,28.6,59.8,0.0,1005,18.9,5.8,13
17/01/2022,17:00,24,1.3,45.6,0.8,27.8,66.7,0.0,1006,15.8,5.3,12
17/01/2022,18:00,20,1.5,34.3,0.8,27.3,68.5,0.0,1007,15.9,5.9,13
17/01/2022,19:00,8,1.7,27.9,0.8,26.8,71.5,0.0,1007,16.9,6.4,14
17/01/2022,20:00,6,1.7,28.6,0.8,26.4,72.4,0.0,1008,15.4,6.2,13
17/01/2022,21:00,3,1.5,30.0,0.6,26.4,71.8,0.0,1008,16.2,6.4,14
17/01/2022,22:00,25,1.2,36.5,0.7,26.4,71.3,0.0,1008,17.2,6.4,13
17/01/2022,23:00,13,1.3,34.0,0.7,26.2,71.5,0.0,1008,17.4,6.5,13
18/01/2022,00:00,13,1.1,36.9,0.6,26.2,70.4,0.0,1008,16.0,6.1,13
18/01/2022,01:00,24,0.6,51.8,0.5,26.4,69.4,0.0,1007,15.3,5.9,9
18/01/2022,02:00,11,0.7,44.3,0.5,26.1,70.6,0.0,1007,17.3,6.2,12
18/01/2022,03:00,353,0.5,42.9,0.3,25.9,71.8,0.0,1007,18.1,6.0,13
18/01/2022,04:00,28,0.3,61.2,0.3,25.6,74.7,0.0,1007,15.0,6.1,13
18/01/2022,05:00,84,0.3,58.5,0.3,25.7,74.3,0.0,1007,14.2,5.7,13
18/01/2022,06:00,15,0.5,41.0,0.3,26.0,72.8,0.0,1008,15.5,6.3,15
18/01/2022,07:00,358,0.9,46.3,0.6,26.9,64.6,0.0,1008,17.0,6.5,15
18/01/2022,08:00,20,0.8,48.3,0.5,27.7,59.5,0.0,1009,16.4,6.0,13
18/01/2022,09:00,27,0.8,46.6,0.6,28.3,58.2,0.0,1009,16.0,5.7,12
18/01/2022,10:00,51,1.0,45.8,0.7,29.0,56.2,0.0,1009,16.2,5.8,12
18/01/2022,11:00,15,1.6,38.1,0.9,29.5,55.0,0.0,1008,15.5,5.8,12
18/01/2022,12:00,10,1.8,39.0,1.0,29.8,53.4,0.0,1007,14.9,5.7,11
18/01/2022,13:00,18,1.8,34.7,0.9,29.6,52.5,0.0,1007,15.4,5.9,11
18/01/2022,14:00,21,1.9,35.6,1.0,29.3,51.7,0.0,1006,16.7,6.1,11
18/01/2022,15:00,19,1.5,35.9,0.8,28.7,55.5,0.0,1005,16.4,5.9,12
18/01/2022,16:00,27,1.5,31.9,0.9,28.1,60.1,0.0,1005,17.0,5.7,12
18/01/2022,17:00,64,0.9,46.1,0.7,27.8,59.6,0.0,1006,18.6,5.6,12
18/01/2022,18:00,66,1.0,35.9,0.6,27.3,61.5,0.0,1006,17.0,5.4,11
18/01/2022,19:00,32,0.9,44.9,0.6,26.8,67.2,0.0,1007,15.9,5.1,11
18/01/2022,20:00,10,1.1,36.3,0.6,26.5,70.0,0.0,1008,15.4,5.5,12
18/01/2022,21:00,12,1.1,34.9,0.7,26.5,70.2,0.0,1008,14.3,5.2,11
18/01/2022,22:00,10,1.1,34.8,0.6,26.2,70.8,0.0,1008,13.6,5.2,11
18/01/2022,23:00,7,1.0,29.9,0.5,25.9,72.2,0.0,1008,12.8,5.0,10
19/01/2022,00:00,18,0.7,42.8,0.5,25.8,73.0,0.0,1007,13.2,5.3,12
19/01/2022,01:00,7,1.0,39.1,0.6,25.5,74.5,0.0,1006,14.8,5.4,8
19/01/2022,02:00,16,0.5,51.9,0.4,25.5,73.6,0.0,1006,13.2,5.3,10
19/01/2022,03:00,215,0.1,33.8,0.1,25.3,74.1,0.0,1006,12.6,5.2,11
19/01/2022,04:00,248,0.1,50.0,0.1,25.2,75.0,0.0,1006,14.8,5.2,11
19/01/2022,05:00,316,0.2,59.5,0.1,25.3,75.5,0.0,1007,12.2,4.9,11
19/01/2022,06:00,219,0.2,59.0,0.3,26.1,73.7,0.6,1008,13.0,5.4,13
19/01/2022,07:00,235,0.1,67.0,0.3,25.6,80.2,0.5,1009,16.9,6.9,18
19/01/2022,08:00,177,0.6,43.0,0.4,26.6,72.7,0.0,1009,15.2,6.3,16
19/01/2022,09:00,,0.0,49.8,0.3,27.5,66.2,0.0,1009,16.6,6.2,16
19/01/2022,10:00,42,0.2,56.4,0.4,29.5,53.6,0.0,1008,14.1,5.9,13
19/01/2022,11:00,5,0.9,44.8,0.6,30.4,51.4,0.0,1008,18.0,6.7,15
19/01/2022,12:00,58,1.1,39.3,0.7,29.9,53.1,0.0,1007,19.1,6.6,15
19/01/2022,13:00,37,1.4,38.9,0.9,29.9,53.2,0.0,1007,21.3,6.6,14
19/01/2022,14:00,16,1.9,33.6,0.9,29.9,50.1,0.0,1007,17.8,5.8,12
19/01/2022,15:00,66,1.2,44.0,0.8,29.7,51.8,0.0,1006,19.5,5.7,11
19/01/2022,16:00,45,1.1,42.5,0.8,28.8,56.9,0.0,1007,18.0,5.3,11
19/01/2022,17:00,57,1.1,39.7,0.7,28.1,58.9,0.0,1007,15.7,4.8,10
19/01/2022,18:00,73,0.7,43.1,0.5,27.6,64.5,0.0,1008,14.0,4.7,10
19/01/2022,19:00,77,0.7,45.2,0.5,27.4,64.8,0.0,1009,13.5,4.8,10
19/01/2022,20:00,162,1.0,43.2,0.7,25.0,73.6,1.0,1010,11.0,4.3,8
19/01/2022,21:00,175,0.9,40.9,0.6,23.8,82.5,0.0,1011,9.7,3.9,8
19/01/2022,22:00,220,0.6,51.2,0.5,23.8,83.7,0.0,1011,11.2,4.2,9
19/01/2022,23:00,217,0.8,42.1,0.6,23.7,81.2,0.0,1010,7.8,3.1,7
20/01/2022,00:00,208,0.5,58.1,0.4,23.8,78.1,0.0,1010,8.3,2.2,5
20/01/2022,01:00,204,0.4,59.7,0.4,23.7,77.5,0.0,1010,7.6,1.8,4
20/01/2022,02:00,169,1.1,43.5,0.6,23.3,81.3,0.0,1010,7.8,2.3,4
20/01/2022,03:00,156,1.0,47.9,0.7,22.3,85.6,0.6,1010,3.8,1.4,3
20/01/2022,04:00,139,0.8,46.1,0.6,22.2,85.9,0.0,1010,3.2,1.0,2
20/01/2022,05:00,102,0.6,48.5,0.5,22.0,86.3,0.0,1011,3.8,1.0,2
20/01/2022,06:00,162,0.4,65.1,0.3,22.2,86.1,0.0,1012,6.1,1.9,4
20/01/2022,07:00,120,0.6,43.3,0.4,22.6,85.8,0.0,1012,4.8,1.7,4
20/01/2022,08:00,190,1.8,28.5,0.8,23.9,78.0,0.0,1012,6.9,2.3,5
20/01/2022,09:00,183,1.7,31.2,0.8,24.2,76.8,0.0,1012,7.2,1.8,4
20/01/2022,10:00,187,1.7,28.3,0.8,24.1,77.5,0.0,1013,5.4,1.9,4
20/01/2022,11:00,195,2.0,27.2,0.9,24.2,75.8,0.0,1012,5.6,1.8,4
20/01/2022,12:00,195,1.9,27.8,0.8,25.2,69.1,0.0,1012,5.9,1.6,4
20/01/2022,13:00,187,1.7,31.0,0.8,25.8,68.3,0.2,1012,7.5,1.9,4
20/01/2022,14:00,164,1.9,37.5,1.1,24.2,76.9,0.1,1012,7.7,2.7,5
20/01/2022,15:00,169,1.2,42.9,0.8,23.2,82.3,0.4,1013,6.6,2.2,4
20/01/2022,16:00,171,1.5,36.9,0.9,23.6,80.4,0.3,1013,9.1,3.6,7
20/01/2022,17:00,174,1.8,32.7,0.9,23.7,78.8,0.0,1013,11.8,4.7,9
20/01/2022,18:00,148,1.2,43.7,0.7,22.8,82.0,1.3,1014,11.4,4.4,9
20/01/2022,19:00,144,1.5,35.8,0.8,22.4,84.7,6.3,1015,14.5,5.8,13
20/01/2022,20:00,183,2.1,33.6,1.1,22.2,83.5,0.0,1015,19.0,8.0,20
20/01/2022,21:00,191,2.1,30.4,1.0,22.0,81.0,0.0,1015,17.0,7.2,19
20/01/2022,22:00,204,1.9,34.1,1.1,22.0,79.0,0.0,1016,16.8,7.4,19
20/01/2022,23:00,195,1.8,31.2,0.9,21.6,80.5,0.0,1016,19.1,7.6,19
21/01/2022,00:00,188,1.8,30.4,0.9,21.8,77.5,0.0,1015,29.4,10.7,24
21/01/2022,01:00,181,1.7,33.4,0.9,22.1,74.0,0.0,1015,32.8,12.1,19
21/01/2022,02:00,192,1.6,30.3,0.8,22.1,72.6,0.0,1015,33.6,12.5,27
21/01/2022,03:00,201,0.9,47.4,0.6,22.0,71.2,0.0,1015,34.7,12.7,29
21/01/2022,04:00,200,1.0,37.6,0.6,21.9,69.1,0.0,1015,34.1,12.0,27
21/01/2022,05:00,190,1.0,52.9,0.6,22.0,65.4,0.0,1015,29.1,10.9,24
21/01/2022,06:00,189,1.3,37.9,0.7,22.8,62.4,0.0,1016,29.7,10.3,23
21/01/2022,07:00,187,2.0,30.4,1.0,23.9,60.6,0.0,1017,28.0,10.2,23
21/01/2022,08:00,164,2.3,36.2,1.2,24.6,56.4,0.0,1017,31.2,10.3,21
21/01/2022,09:00,151,2.3,37.5,1.2,24.6,54.7,0.0,1017,28.2,9.8,19
21/01/2022,10:00,161,3.0,32.9,1.4,26.5,42.3,0.0,1017,29.9,8.0,12
21/01/2022,11:00,152,2.4,37.7,1.3,26.7,40.9,0.0,1017,24.6,7.2,10
21/01/2022,12:00,149,2.4,35.7,1.2,25.9,46.1,0.0,1017,23.3,7.4,11
21/01/2022,13:00,157,2.4,38.9,1.4,25.7,48.6,0.0,1017,23.3,7.4,12
21/01/2022,14:00,161,2.4,39.7,1.3,25.2,51.4,0.0,1016,21.8,7.3,13
21/01/2022,15:00,142,2.5,35.3,1.3,26.0,46.4,0.0,1016,23.1,7.4,11
21/01/2022,16:00,148,2.2,37.3,1.3,25.5,50.4,0.0,1016,24.6,7.8,14
21/01/2022,17:00,157,2.2,36.2,1.2,25.3,49.4,0.0,1016,24.9,7.7,13
21/01/2022,18:00,145,1.9,38.0,1.0,24.4,55.4,0.0,1017,25.1,8.6,16
21/01/2022,19:00,176,2.0,33.2,1.1,23.4,62.0,0.0,1017,22.9,8.1,17
21/01/2022,20:00,179,1.3,39.6,0.7,23.2,60.6,0.0,1017,21.1,8.3,19
21/01/2022,21:00,191,1.2,36.7,0.7,22.6,62.0,0.0,1017,19.1,6.4,12
21/01/2022,22:00,195,1.1,33.3,0.6,22.4,63.9,0.0,1017,19.3,6.4,12
21/01/2022,23:00,204,1.2,28.3,0.6,21.7,68.5,0.0,1016,17.9,6.7,13
22/01/2022,00:00,212,0.5,64.6,0.5,21.6,70.1,0.0,1015,19.7,6.9,14
22/01/2022,01:00,202,1.0,38.7,0.6,21.3,71.2,0.0,1015,17.5,6.6,10
22/01/2022,02:00,204,0.7,52.9,0.4,21.0,75.1,0.0,1014,16.4,6.2,11
22/01/2022,03:00,212,0.5,58.4,0.5,21.0,73.9,0.0,1013,15.3,5.9,12
22/01/2022,04:00,214,0.6,52.8,0.5,20.5,75.1,0.0,1013,15.4,5.6,11
22/01/2022,05:00,204,0.8,44.0,0.5,20.4,75.4,0.0,1014,16.0,5.7,11
22/01/2022,06:00,195,1.2,41.3,0.7,21.0,74.3,0.0,1014,13.4,5.2,10
22/01/2022,07:00,185,1.2,32.7,0.7,21.5,71.5,0.0,1014,12.0,4.8,9
22/01/2022,08:00,194,1.1,40.9,0.6,21.6,76.1,0.2,1015,14.2,5.2,10
22/01/2022,09:00,180,0.7,59.6,0.5,24.2,64.6,0.0,1014,14.2,5.2,11
22/01/2022,10:00,156,1.4,42.6,0.9,25.3,55.1,0.0,1014,15.3,4.9,8
22/01/2022,11:00,169,2.0,35.6,1.1,25.3,54.6,0.0,1014,13.2,4.5,6
22/01/2022,12:00,186,1.4,30.7,0.7,24.7,59.1,0.0,1013,17.2,4.7,8
22/01/2022,13:00,115,0.9,51.4,0.7,24.8,56.6,0.0,1013,11.8,4.1,6
22/01/2022,14:00,125,1.3,40.3,0.8,24.8,57.6,0.1,1012,12.3,4.4,7
22/01/2022,15:00,165,1.6,37.6,0.9,24.8,57.7,0.0,1012,12.0,4.3,7
22/01/2022,16:00,180,1.2,39.4,0.7,23.0,69.1,0.3,1012,10.1,3.7,6
22/01/2022,17:00,164,1.4,35.5,0.7,23.8,62.9,0.0,1012,14.2,4.5,8
22/01/2022,18:00,170,1.3,40.9,0.8,24.0,58.6,0.0,1012,13.6,4.8,8
22/01/2022,19:00,169,1.2,39.4,0.7,22.4,66.1,0.0,1013,9.8,3.9,7
22/01/2022,20:00,195,1.2,34.3,0.6,22.5,64.2,0.0,1012,10.4,4.0,7
22/01/2022,21:00,212,0.6,52.5,0.5,22.4,64.7,0.0,1012,10.0,4.0,7
22/01/2022,22:00,219,0.5,56.8,0.4,21.7,71.2,0.0,1012,9.8,4.0,8
22/01/2022,23:00,237,0.2,61.1,0.3,21.1,74.2,0.0,1012,8.4,3.5,6
23/01/2022,00:00,220,0.4,65.7,0.3,20.8,75.3,0.0,1011,10.0,4.0,8
23/01/2022,01:00,219,0.5,55.1,0.4,20.6,74.9,0.0,1011,11.8,4.2,6
23/01/2022,02:00,241,0.2,75.5,0.2,20.8,74.1,0.0,1011,11.8,4.2,7
23/01/2022,03:00,224,0.4,72.7,0.4,20.6,73.2,0.0,1010,9.9,4.0,7
23/01/2022,04:00,238,0.2,74.5,0.4,20.7,71.7,0.0,1010,10.6,3.9,6
23/01/2022,05:00,248,0.2,76.3,0.3,20.9,71.4,0.0,1010,11.7,3.9,6
23/01/2022,06:00,227,0.4,71.8,0.5,21.7,67.1,0.0,1011,11.3,4.1,7
23/01/2022,07:00,214,0.6,69.9,0.6,23.0,61.4,0.0,1011,9.2,3.7,6
23/01/2022,08:00,188,1.6,43.4,0.9,24.0,57.5,0.0,1011,7.5,2.5,4
23/01/2022,09:00,171,1.6,39.1,0.9,24.9,54.0,0.0,1010,6.2,1.9,3
23/01/2022,10:00,194,0.7,58.5,0.6,26.0,51.5,0.0,1010,5.4,1.7,3
23/01/2022,11:00,205,0.7,67.1,0.6,26.5,50.0,0.0,1010,8.1,2.3,4
23/01/2022,12:00,191,0.8,56.9,0.6,27.2,47.7,0.0,1009,9.6,2.7,4
23/01/2022,13:00,117,1.1,41.2,0.7,26.9,49.3,0.0,1008,7.5,2.6,4
23/01/2022,14:00,111,1.0,48.9,0.6,26.8,50.6,0.0,1008,7.7,2.9,4
23/01/2022,15:00,130,1.9,37.1,1.0,25.7,54.7,0.0,1008,8.7,2.8,4
23/01/2022,16:00,144,1.4,39.1,0.9,25.3,53.4,0.0,1008,3.6,1.4,2
23/01/2022,17:00,137,1.2,41.6,0.7,25.0,54.7,0.0,1008,7.6,2.3,4
23/01/2022,18:00,128,1.0,38.7,0.7,24.6,57.0,0.0,1008,8.7,3.1,5
23/01/2022,19:00,118,0.6,44.3,0.5,24.0,63.8,0.0,1008,12.1,4.3,8
23/01/2022,20:00,154,0.5,52.2,0.4,23.4,65.7,0.0,1009,9.9,3.7,7
23/01/2022,21:00,181,0.8,34.6,0.5,23.0,68.7,0.0,1009,10.0,4.0,7
23/01/2022,22:00,167,0.6,47.6,0.4,22.8,70.1,0.0,1009,11.3,4.0,7
23/01/2022,23:00,156,0.3,65.9,0.3,22.5,71.1,0.0,1009,8.7,3.6,6
24/01/2022,00:00,217,0.5,55.6,0.4,22.1,73.0,0.0,1008,9.5,3.9,7
24/01/2022,01:00,220,0.4,59.6,0.3,21.8,74.5,0.0,1008,10.2,4.2,7
